,index_new,atel_num,Sentence,label,process
621,621,12078.0,"We have reference image without OT on 2010-09-20.88556 UT with unfiltered magnitude limit 19.4m |(MASTER-Tunka), on 2015-12-18 18:13:44UT with mlim=19.0, on 2012-09-28 01:34:33 with mlim=19.4 (MASTER-Kislovodsk), .",0.0,refer imag without ot ut unfilt magnitud limit master tunka ut mlim mlim master kislovodsk 
622,622,12078.0,"There are previous outbursts in MASTER-Kislovodsk database Date,UT | unfiltered_magnitude 2010-09-21 00:56:26.899 19.5 2010-11-13 20:29:27 <18.9 (marginally seen, mlim=18.9) 2011-10-28 22:19:23.329 17.0 2012-09-28 00:34:26.238 17.6 2014-02-15 17:27:13.053 16.5 There is no USNO-B1 sources, there is GSC2.3.2 blue source with jmag=22.19.",0.0,previou outburst master kislovodsk databas date ut unfilt magnitud margin seen mlim usno b sourc gsc  blue sourc jmag 
623,623,12074.0,The OT is seen in 4 images 2018-10-02 (00:33:26.489-1:07:24.767).,0.0,ot seen imag 
624,624,12064.0,"We report on the first of a series of observations, taken on September 25th (T01:45:57), and on two observations taken earlier, on September 17th (17T21:23:57) and 22nd (T03:34:57), respectively.",0.0,report first seri observ taken septemb th two observ taken earlier septemb th nd respect
625,625,12062.0,The IceCube Collaboration ( ) reports: IceCube has performed a search for track-like muon neutrino events arriving from the position of AT2018gep/ZTF18abukavn (Ho et al.#12030) in the time range of one day prior to the first detection to the 24th of September (2018-09-08 04:00:00 UTC to 2018-09-24 14:00:00 UTC).,0.0,icecub collabor report icecub perform search track like muon neutrino event arriv posit gep ztf abukavn ho et al time rang one day prior first detect th septemb utc utc 
626,626,12062.0,"The detected neutrinos, consistent with the source location within the track uncertainties for these events (~2 degrees), arrived at: 2018-09-11 20:48:33 UTC (MJD 58372.867) 2018-09-19 17:19:50 UTC (MJD 58380.722) 2018-09-21 23:52:16 UTC (MJD 58382.995) While these detected neutrinos do not represent a significant detection, their arrival times are of potential interest to the astronomical community.",0.0,detect neutrino consist sourc locat within track uncertainti event degre arriv utc mjd utc mjd utc mjd detect neutrino repres signific detect arriv time potenti interest astronom commun
627,627,12059.0,The OT is seen in 11 images (2018-09-20 19:10:54.255-20:17:18.276UT).,0.0,ot seen imag ut 
628,628,12059.0,"There is m_OT=17.7 on 2018-09-15 00:06:25.184UT at MASTER-SAAO images We have reference image without OT on 2016-11-30.13988 UT with 19.9 unfiltered magnitude limit (MASTER-OAFA), on 2015-09-06 00:49:00(MASTER-SAAO).",0.0,ot ut master saao imag refer imag without ot ut unfilt magnitud limit master oafa master saao 
629,629,12046.0,<br/> <br/> 2018-09-05 17:12:05.4 0.82h 60 antennas <br/> 2018-09-08 17:20:56.6 0.25h 59 antennas <br/> <br/> Observations on 2018 Sept 5th reveal a point source with a flux density of 0.42 +/- 0.02 mJy at a central frequency of 1.284 GHz at the coordinates of H1743-322.,0.0,br br h antenna br h antenna br br observ sept th reveal point sourc flux densiti mji central frequenc ghz coordin h 
630,630,12026.0,"Integrating from 2018-09-08 UT 12:58:43 to 2018-09-10 UT 12:58:43, a preliminary multi-source likelihood analysis detects a gamma-ray flux F(>100 MeV) = (3.3 +/- 0.9) x 10^-6 photons/cm^2/s at a significance level of about 5.5 sigma.",0.0,integr ut ut preliminari multi sourc likelihood analysi detect gamma ray flux f mev x photon cm signific level sigma
631,631,12005.0,"Integrating from 2018-09-01 UT 09:00:00 to 2018-09-03 UT 09:00:00, a preliminary multi-source likelihood analysis detects a gamma-ray flux F(>100 MeV) = (3.2 +/- 0.9) x 10^-6 photons/cm^2/s at a significance level of about 6 sigma.",0.0,integr ut ut preliminari multi sourc likelihood analysi detect gamma ray flux f mev x photon cm signific level sigma
632,632,12004.0,"S. Tsygankov) observations have been performed during Aug. 17 14:03:53 to Aug. 19 14:08:39, 2018 for an exposure time of 163.1 ks (INT.",0.0,tsygankov observ perform aug aug exposur time ks int
633,633,12004.0,"ToO-I, INTEGRAL Revolution-1989) and Aug. 25 17:30:47 to Aug. 27 17:34:10 (INT.",0.0,integr revolut aug aug int
634,634,11977.0,"We have reference images without OT at 2014-10-21.01245 UT with 20.2m unfiltered magnitude limit (MASTER-Kislovodsk), at 2014-11-14 15:23:18UT with mlim=20.3 (MASTER-Tunka), at 2016-09-28 03:21:49UT and at 2015-08-16 05:14:10UT with mlim=20.5 (MASTER-IAC), at 2016-08-06 02:27:11UT with mlim=20.1 (MASTER-SAAO).",0.0,refer imag without ot ut unfilt magnitud limit master kislovodsk ut mlim master tunka ut ut mlim master iac ut mlim master saao 
635,635,11954.0,Swift/XRT observed IGR J17591-2342 on the same day as our radio observation (snapshots were taken either side of the radio observation on 2018 August 14 between 00:37:01-00:43:57 UT and 16:27:02-16:33:58 UT; obs ID: 0001084002).,0.0,swift xrt observ igr j day radio observ snapshot taken either side radio observ august ut ut ob id 
636,636,11936.0,"Observations were carried out on four nights between: MJD 58317.860313 (Jul 18 20:38:51.0 UT) and 58318.091458 (Jul 19 02:11:42.0 UT), MJD 58318.906753 (Jul 19 21:45:43.5 UT) and 58319.053264 (Jul 20 01:16:42.0 UT), MJD 58322.893250 (Jul 23 21:26:16.8 UT) and 58322.998957 (Jul 23 23:58:29.9 UT), MJD 58327.871594 (Jul 28 20:55:05.7 UT) and 58327.939637 (Jul 28 22:33:04.6 UT).",0.0,observ carri four night mjd jul ut jul ut mjd jul ut jul ut mjd jul ut jul ut mjd jul ut jul ut 
637,637,11935.0,"This OT was found during Fermi trigger <a href=""  "">inspection </a> (GRBtime=2018-08-10 06:40:46.74UT), but it was presented in MASTER-OAFA images on 2018-08-08 07:33:12 with m_OT=18.5 (also detected during Fermi inspection, but trigger number is 555263883   ) There is SDSS galaxy (The SDSS Photometric Catalog, Release 9 (Adelman-McCarthy, 2012) with 0.25 arcsec offset (inside our error box ~0.7 arcsec) with r_m = 22.5 mag .",0.0,ot found fermi trigger href inspect grbtime ut present master oafa imag ot also detect fermi inspect trigger number sdss galaxi sdss photometr catalog releas adelman mccarthi arcsec offset insid error box arcsec r mag 
638,638,11932.0,The results are given below: FRB 151018 (01:05:48 2015-10-18 UTC): the pulse has coordinates RA(J2000) = 05:21:00 and DEC(J2000) = +33:06:00.,1.0,result given frb utc puls coordin ra jtwothousand dec jtwothousand 
639,639,11925.0,"The OT is seen in 3 images: 2018-08-09 04:48:31,04:56:35,05:11:31UT .",0.0,ot seen imag ut 
640,640,11922.0,"Transient, Variables MASTER OT J004613.05+242014.1 discovery - OT during Fermi 555287944 trigger inspection MASTER-IAC auto-detection system ( <A HREF="" "">Lipunov et al., ""MASTER Global Robotic Net"", Advances in Astronomy, 2010, 30L</A> ) discovered OT source at (RA, Dec) = 00h 46m 13.05s +24d 20m 14.1s at 2018-08-07 00:28:20.467 UT , 109.3 min after Fermi 555287944 trigger (18/08/06 22:38:59.66UT,   ) during MASTER alert observation of this GRB alert (Lipunov et al., GCN #23091   ).",2.0,transient variabl master ot j discoveri ot fermi trigger inspect master iac auto detect system href lipunov et al master global robot net advanc astronomi l discov ot sourc ra dec h ut min fermi trigger ut master alert observ grb alert lipunov et al gcn 
641,641,11920.0,"The discovery and reference images are available at:   Long variable detection: MASTER OT J171613.75-405519.8 detection with unfiltered m_OT=15.4 on 2018-08-03.04291 UT (MASTER-SAAO), m_OT=15.2 on 2018-05-18 05:53:51.783, m_OT=15.4 on 2018-07-08 04:29:03.41UT (MASTER-OAFA), no OT on 2017-08-25 02:04:26UT with unfiltered mlim=18.7, on 2016-04-28 20:24:17UT with mlim=19.4.",0.0,discoveri refer imag avail long variabl detect master ot j detect unfilt ot ut master saao ot ot ut master oafa ot ut unfilt mlim ut mlim 
642,642,11902.0,"MASTER-Tavrida Date,UT unfiltered_mlim 2018-07-26 21:01:59-21:19:23 18.0 (Error-box_Altitude:23deg.",0.0,master tavrida date ut unfilt mlim error box altitud deg
643,643,11902.0,", SunAltitude:-25) Nearest in time images unfiltered_mlim 2018-05-20 20:37:00 18.9 MASTER-Kislovodsk : Date,UT unfiltered_mlim 2018-07-26 20:30:48-20:52:30 18.0 (Error-box_Altitude: 22deg.",0.0,sunaltitud nearest time imag unfilt mlim master kislovodsk date ut unfilt mlim error box altitud deg
644,644,11902.0,"2018-07-27 21:19:48,21:28:51 18.5 (Error-box_Altitude: 24deg.",0.0,error box altitud deg
645,645,11902.0,"Nearest in time images 2018-07-08 23:16:15 19.1 MASTER-Amur Date,UT unfiltered_mlim 2018-07-25 15:41:28 15.2 (Error-box_Altitude: 30deg., SunAltitude: -20deg.)",0.0,nearest time imag master amur date ut unfilt mlim error box altitud deg sunaltitud deg
646,646,11892.0,The OT is seen in 14 images (2018-07-20 05:26:38.874-07:53:09.781 UT).,0.0,ot seen imag ut 
647,647,11884.0,The source was detected by IBIS/ISGRI during scans performed early in revolution 1979 (between 2018-07-22 00:28:13 and 2018-07-23 11:11:35) and was observed to be brightening strongly.,0.0,sourc detect ibi isgri scan perform earli revolut observ brighten strongli
648,648,11850.0,"MASTER Global Robotic Net observed the field of the IceCube EHE event IceCube-171106A Taboada et al.GCN 22105 (Lipunov et al.GCN #22945; also observed by Swift, see Keivani et al.ATEL #10942) The IC171106A altitude at alert time (Date: 17/11/06 18:39:39.21 UT was MASTER-IAC (Tenerife) Alert Altitude(AA): 54.48 Sun Altitude (SA): -5.64 MASTER-SAAO (South Africa) AA: 49.68 SA: -18.49 MASTER-Kislovodsk (Russia) AA: 45.89 SA: -50.59 MASTER-Tavrida (Russia) AA: 48.79 SA: -44.81 MASTER-Kislovodsk pointed to the IC 171106A at 2017-11-06 18:40:45UT, 66s after trigger time .",0.0,master global robot net observ field icecub ehe event icecub taboada et algcn lipunov et algcn also observ swift see keivani et alatel ic altitud alert time date ut master iac tenerif alert altitud aa sun altitud sa master saao south africa aa sa master kislovodsk russia aa sa master tavrida russia aa sa master kislovodsk point ic ut trigger time 
649,649,11843.0,"Following the detection of hard X-ray emission from AT2018cow by NuSTAR and INTEGRAL (ATels #11775, #11788), INTEGRAL continued observations of the source, accumulating in total 902&nbsp;ks between 2018-06-22 14:54:18 and 2018-07-08 06:42:28 (satellite orbits 1968 to 1973).",0.0,follow detect hard x ray emiss cow nustar integr atel integr continu observ sourc accumul total nbsp ks satellit orbit 
650,650,11843.0,"In the second part of the observation, from 2018-06-30 14:30:56 to 2018-07-08 06:42:28 (satellite orbits from 1971 to 1973), with a total on-source time of 390&nbsp;ks we do not detect the source, putting an upper limit of 1.5&times;10<sup>-11</sup>&nbsp;erg&nbsp;cm<sup>-2</sup>s<sup>-1</sup> in 20-40 keV and 2.5&times;10<sup>-11</sup>&nbsp;erg&nbsp;cm<sup>-2</sup>s<sup>-1</sup> in 40-80 keV energy range (5 sigma confidence).",0.0,second part observ satellit orbit total sourc time nbsp ks detect sourc put upper limit time sup sup nbsp erg nbsp cm sup sup sup sup kev time sup sup nbsp erg nbsp cm sup sup sup sup kev energi rang sigma confid 
651,651,11843.0,"Between 2018-06-22 18:26:58 and 2018-07-08 05:58:39 INTEGRAL/IBIS/ISGRI has observed AT2018cow for 68% of the time, providing an opportunity for an exhaustive search for any short bursts associated with the source.",0.0,integr ibi isgri observ cow time provid opportun exhaust search short burst associ sourc
652,652,11843.0,"For this analysis, we have chosen the time interval from 2018-06-12 02:27:53 UTC to 2018-06-17 01:02:50 (INTEGRAL orbits 1964 and 1965).",0.0,analysi chosen time interv utc integr orbit 
653,653,11843.0,"We identify two events which we classify as likely GRBs, at UTC 2018-06-12 18:50:09 and 2018-06-15 11:05:57.",0.0,identifi two event classifi like grb utc 
654,654,11841.0,"There is the following automatic photometry Date,UT Unfiltered_m_OT 2018-04-15 05:40:55.567 16.8 2018-07-01 01:34:59.457 18.8 2018-07-06 01:24:38.526 15.8 2018-07-08 01:39:14.461 14.7 2018-07-08 01:46:27.095 14.7 3mag amplitude for 5 days (from 01 July to 06 Jul) excludes red star nature (see <a href="" "">J-K~2.6 in VIZIER</a>), so we suggest just the AGN outburst (""AGN candidates from the WISE, 2MASS"" Edelson+, 2012) Spectral observations are required.",0.0,follow automat photometri date ut unfilt ot mag amplitud day juli jul exclud red star natur see href j k vizier suggest agn outburst agn candid wise mass edelson spectral observ requir
655,655,11827.0,"We observed the source intermittently between 18:31:41.4 and 03:05:32.5 (UTC) on 05-Jul-2018/06-Jul-2018, 19:51:31.3 and 04:52:18.9 (UTC) on 06-Jul-2018/07-Jul-2018 and 19:29:38.9 and 04:48:22.9 on 07-Jul-2018/08-Jul-2018.",0.0,observ sourc intermitt utc jul jul utc jul jul jul jul 
656,656,11824.0,Several observations were carried out between MJD 58278.041748 and 58278.079276 (Jun 9 01:00:07.0 UT through 01:54:09.4 UT) and between MJD 58278.881996 and 58279.083934 (Jun 9 21:10:04.5 UT through Jun 10 02:00:51.9 UT).,0.0,sever observ carri mjd jun ut ut mjd jun ut jun ut 
657,657,11814.0,"A preliminary multi-source likelihood analysis detects a peak gamma-ray flux F(>100 MeV) = (4.7 +/- 1.7) x 10^-6 photons/cm^2/s, integrating from 2018-07-02 UT 06:00:00 to 2018-07-04 UT 06:00:00.",0.0,preliminari multi sourc likelihood analysi detect peak gamma ray flux f mev x photon cm integr ut ut 
658,658,11806.0,The corresponding significance of this event has been steadily increasing since UTC 2018-06-29 21:59:00 and reached its present maximum value at UTC 2018-07-01 21:03:18.,0.0,correspond signific event steadili increas sinc utc reach present maximum valu utc 
659,659,11804.0,"Integrating from 2018-06-29 UT 11:00:00 to 2018-07-01 UT 11:00:00, a preliminary multi-source likelihood analysis detects a gamma-ray flux F(>100 MeV) = (2.6 +/- 1.2) x 10^-6 photons/cm^2/s.",0.0,integr ut ut preliminari multi sourc likelihood analysi detect gamma ray flux f mev x photon cm
660,660,11801.0,"The most recent Swift observations, performed on 30 June 2018 (17:17:14-17:39:53 UT), suggest that the object has faded to a minimum X-ray flux of 6.05 +/- 1.32 e -12 erg/s/cm2 with nh=6.9 +/- 11.6 e20 cm-2 and photon index=1.7 +/- 0.4.",0.0,recent swift observ perform june ut suggest object fade minimum x ray flux e erg cm nh e cm photon index 
661,661,11796.0,We have made observations of ATLAS2018qnn/AT2018cow during seven days from 2018-06-20 13:01:55 UT to 2018-06-27 18:33:12.902 UT.,0.0,made observ atla qnn cow seven day ut ut
662,662,11792.0,"<br/> <br/> We also performed a search for transients in short timescales of 0.2s, 1s and 10s at the same location from 2018-06-13 04:07:45 UTC to 2018-06-16 10:35:02 (a total of 23.6hrs in our field of view).",0.0,br br also perform search transient short timescal locat utc total hr field view 
663,663,11785.0,"The detected neutrinos, both consistent with the source location within the track uncertainties for these events (~2 degrees) arrived at: 2018-06-14 19:51:09 UTC (MJD 58283.827) 2018-06-15 10:25:50 UTC (MJD 58284.435) While these detected neutrinos do not represent a significant detection, their arrival times are of potential interest to the astronomical community.",0.0,detect neutrino consist sourc locat within track uncertainti event degre arriv utc mjd utc mjd detect neutrino repres signific detect arriv time potenti interest astronom commun
664,664,11743.0,Observations began at 2018-06-20 04:25:38 UT and ended at 2018-06-20 09:37:35.990 UT.,0.0,observ began ut end ut
665,665,11739.0,"Using the ~0.9ks Swift observations (from 2018-06-19T10:34:53 to 2018-06-19T13:38:52) of the optical transient AT2018cow/ATLAS18qqn, we have fitted an absorbed power law model using wilm abundances (Wilms et al.2000) and VERN cross-sections (Verner et al.1996) to the X-ray spectrum and obtained the following values nh = 5.2 +/- 4.7 E20 cm2, photon index 1.6 +/- 0.1 and flux 2.6 +/- 0.3 E-11 erg/cm2/s in the 0.3-10 keV band.",0.0,use ks swift observ optic transient cow atla qqn fit absorb power law model use wilm abund wilm et al vern cross section verner et al x ray spectrum obtain follow valu nh e cm photon index flux e erg cm kev band
